"snippet","data_ref","x","y","tied_data_refs"
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:70:64:65",887.01,15.289,""
"c'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:70:70:71",891.201,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:73:5:6",909.303,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:73:9:10",913.312,15.289,""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:73:13:14",917.185,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:73:17:18",921.254,15.289,""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:73:23:24",926.645,15.289,""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:73:27:28",933.395,15.289,""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:73:36:37",945.256,15.289,""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:73:40:41",948.804,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:73:44:45",952.95,15.289,""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:73:48:49",957.771,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:73:54:55",963.161,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:73:58:59",969.911,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:74:5:6",981.772,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:74:9:10",985.081,15.289,""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:74:13:14",987.776,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:74:17:18",991.405,15.289,""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:74:23:24",996.796,15.289,""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:74:27:28",1003.546,15.289,""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:74:36:37",1015.407,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:74:42:43",1018.221,15.289,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:74:46:47",1020.65,15.289,""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:74:50:51",1024.28,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:74:58:59",1030.014,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:74:67:68",1038.684,15.289,""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:74:71:72",1042.924,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:74:75:76",1046.677,15.289,""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:75:2:3",1050.869,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:75:9:10",1057.848,15.289,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:75:14:15",1063.397,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:75:20:21",1067.588,15.289,""
"c''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:75:35:36",1085.69,15.289,""
"b'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:75:40:41",1090.041,15.289,""
"a'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:75:44:45",1094.178,15.289,""
"c''","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:75:48:49",1097.808,15.289,""
"g'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:75:55:56",1103.198,15.289,""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:75:60:61",1108.748,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:75:64:65",1111.648,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:76:5:6",1123.509,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:76:9:10",1127.416,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:76:13:14",1130.904,15.289,""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:76:17:18",1133.334,15.289,""
"c'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:76:21:22",1137.932,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:76:25:26",1142.214,15.289,""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:76:31:32",1146.406,15.289,""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:76:35:36",1153.156,15.289,""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:76:44:45",1165.017,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:76:48:49",1168.002,15.289,""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:76:52:53",1170.953,15.289,""
"f'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:76:56:57",1174.672,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:76:60:61",1178.724,15.289,""
"d'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:76:64:65",1182.033,15.289,""
"c'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM284_TuhanKu/GPM284_TuhanKu_ly_data.ily:76:70:71",1186.224,15.289,""
