"snippet","data_ref","x","y","tied_data_refs"
"gis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM158_TuhanAdalahGembalaku/GPM158_TuhanAdalahGembalaku_ly_data.ily:68:37:38",557.272,15.289,""
"gis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM158_TuhanAdalahGembalaku/GPM158_TuhanAdalahGembalaku_ly_data.ily:68:43:44",560.103,15.289,""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM158_TuhanAdalahGembalaku/GPM158_TuhanAdalahGembalaku_ly_data.ily:68:49:50",562.559,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM158_TuhanAdalahGembalaku/GPM158_TuhanAdalahGembalaku_ly_data.ily:68:55:56",565.1,15.289,""
"gis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM158_TuhanAdalahGembalaku/GPM158_TuhanAdalahGembalaku_ly_data.ily:68:68:69",569.729,15.289,""
"gis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM158_TuhanAdalahGembalaku/GPM158_TuhanAdalahGembalaku_ly_data.ily:68:74:75",572.774,15.289,""
"gis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM158_TuhanAdalahGembalaku/GPM158_TuhanAdalahGembalaku_ly_data.ily:69:2:3",576.965,15.289,""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM158_TuhanAdalahGembalaku/GPM158_TuhanAdalahGembalaku_ly_data.ily:69:8:9",580.594,15.289,""
"gis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM158_TuhanAdalahGembalaku/GPM158_TuhanAdalahGembalaku_ly_data.ily:69:14:15",584.223,15.289,""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM158_TuhanAdalahGembalaku/GPM158_TuhanAdalahGembalaku_ly_data.ily:69:20:21",586.679,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM158_TuhanAdalahGembalaku/GPM158_TuhanAdalahGembalaku_ly_data.ily:69:26:27",590.117,15.289,""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM158_TuhanAdalahGembalaku/GPM158_TuhanAdalahGembalaku_ly_data.ily:69:30:31",594.194,15.289,""
"gis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM158_TuhanAdalahGembalaku/GPM158_TuhanAdalahGembalaku_ly_data.ily:69:38:39",598.385,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM158_TuhanAdalahGembalaku/GPM158_TuhanAdalahGembalaku_ly_data.ily:69:47:48",607.335,15.289,""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM158_TuhanAdalahGembalaku/GPM158_TuhanAdalahGembalaku_ly_data.ily:69:51:52",609.808,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM158_TuhanAdalahGembalaku/GPM158_TuhanAdalahGembalaku_ly_data.ily:69:57:58",613.621,15.289,""
"cis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM158_TuhanAdalahGembalaku/GPM158_TuhanAdalahGembalaku_ly_data.ily:70:2:3",617.811,15.289,""
"cis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM158_TuhanAdalahGembalaku/GPM158_TuhanAdalahGembalaku_ly_data.ily:70:8:9",620.24,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM158_TuhanAdalahGembalaku/GPM158_TuhanAdalahGembalaku_ly_data.ily:70:14:15",624.59,15.289,""
"dis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM158_TuhanAdalahGembalaku/GPM158_TuhanAdalahGembalaku_ly_data.ily:70:18:19",627.019,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM158_TuhanAdalahGembalaku/GPM158_TuhanAdalahGembalaku_ly_data.ily:70:24:25",630.38,15.289,""
"fis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM158_TuhanAdalahGembalaku/GPM158_TuhanAdalahGembalaku_ly_data.ily:70:28:29",634.091,15.289,""
"dis'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM158_TuhanAdalahGembalaku/GPM158_TuhanAdalahGembalaku_ly_data.ily:70:34:35",637.042,15.289,""
"e'","D:/Materi/Semester8/Skripsi2/tugas_akhir/data/nyanyianGPM/GPM158_TuhanAdalahGembalaku/GPM158_TuhanAdalahGembalaku_ly_data.ily:70:42:43",641.248,15.289,""
